transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
C8-pos_1356--->C8-pos_1550,Ethylation,28.03189999999995,0.0005998710799488549,C8-pos_1356,889.7241,11.77,C8-pos_1550,917.756,12.21,C8-pos
C50:1_TAG--->C8-pos_1506,Phe → Trp,39.01750000000004,0.006600962970040314,C50:1_TAG,850.7846,12.24,C8-pos_1506,889.8021,12.08,C8-pos
C52:4_TAG--->C8-pos_1506,Amination,17.03329999999994,0.0067508985099387075,C52:4_TAG,872.7688,11.84,C8-pos_1506,889.8021,12.08,C8-pos
C8-pos_1352--->C8-pos_1506,Hydrogenation,2.0191999999999553,0.0035499355399553068,C8-pos_1352,887.7829,11.75,C8-pos_1506,889.8021,12.08,C8-pos
C8-pos_1272--->C8-pos_1506,C=O → CHNH2,1.0384000000000242,0.006765518070022125,C8-pos_1272,888.7637,11.56,C8-pos_1506,889.8021,12.08,C8-pos
C8-pos_1901--->C8-pos_1506,C=O → CHNH2,1.0272999999999683,0.004334481930033718,C8-pos_1901,888.7748,13.77,C8-pos_1506,889.8021,12.08,C8-pos
C8-pos_1506--->C8-pos_1176,Amination,17.02279999999996,0.003749101490040374,C8-pos_1506,889.8021,12.08,C8-pos_1176,906.8249,11.21,C8-pos
C8-pos_1506--->C8-pos_1616,Ethylation,28.026299999999992,0.005000128920009672,C8-pos_1506,889.8021,12.08,C8-pos_1616,917.8284,12.34,C8-pos
C8-pos_1506--->C8-pos_1687,Carboxylation,43.9846,0.005229239119998397,C8-pos_1506,889.8021,12.08,C8-pos_1687,933.7867,12.53,C8-pos
C8-pos_405--->C8-pos_488,Carboxylation,43.9991,0.009270760879999784,C8-pos_405,846.5223,8.38,C8-pos_488,890.5214,8.64,C8-pos
C8-pos_582--->C8-pos_488,OH → SH,15.968799999999987,0.008356380440012856,C8-pos_582,874.5526,8.85,C8-pos_488,890.5214,8.64,C8-pos
C8-pos_1452--->C8-pos_1402,Phosphorylation,79.9751,0.008769479090005916,C8-pos_1452,810.7536,11.96,C8-pos_1402,890.7287,11.87,C8-pos
C8-pos_1345--->C8-pos_1402,Phe → Trp,39.02080000000001,0.009900962970007754,C8-pos_1345,851.7079,11.75,C8-pos_1402,890.7287,11.87,C8-pos
C8-pos_1252--->C8-pos_1402,Amination,17.035499999999956,0.008950898509954897,C8-pos_1252,873.6932,11.5,C8-pos_1402,890.7287,11.87,C8-pos
C8-pos_1402--->C54:8_TAG,Hydrogenation,2.0107000000000426,0.004950064459957382,C8-pos_1402,890.7287,11.87,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1402--->C8-pos_1521,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_1402,890.7287,11.87,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1402--->C56:9_TAG,Ethylation,28.026200000000017,0.00510012891998457,C8-pos_1402,890.7287,11.87,C56:9_TAG,918.7549,11.47,C8-pos
C8-pos_1402--->C8-pos_1236,Taurine conjugation,106.99599999999998,0.008099405070026933,C8-pos_1402,890.7287,11.87,C8-pos_1236,997.7247,11.45,C8-pos
C8-pos_1534--->C8-pos_1677,Ethylation,28.031399999999962,9.987107996067834e-05,C8-pos_1534,862.7849,12.17,C8-pos_1677,890.8163,12.51,C8-pos
C52:2_TAG--->C8-pos_1677,Methylation,14.015899999999988,0.0002499355399869785,C52:2_TAG,876.8004,12.35,C8-pos_1677,890.8163,12.51,C8-pos
C8-pos_1574--->C8-pos_1677,Hydrogenation,2.014799999999923,0.0008500644600770713,C8-pos_1574,888.8015,12.25,C8-pos_1677,890.8163,12.51,C8-pos
C8-pos_1677--->C8-pos_1741,Hydrogenation,2.0153999999999996,0.0002500644600003099,C8-pos_1677,890.8163,12.51,C8-pos_1741,892.8317,12.78,C8-pos
C8-pos_1677--->C54:2_TAG,Methylation,14.015500000000088,0.0001500644599126133,C8-pos_1677,890.8163,12.51,C54:2_TAG,904.8318,12.7,C8-pos
C8-pos_1677--->C8-pos_1463,Methylation,14.01660000000004,0.0009499355400386378,C8-pos_1677,890.8163,12.51,C8-pos_1463,904.8329,11.99,C8-pos
C8-pos_1677--->C8-pos_1755,Ethylation,28.031400000000076,9.987108007436518e-05,C8-pos_1677,890.8163,12.51,C8-pos_1755,918.8477,12.86,C8-pos
C8-pos_1677--->C8-pos_1358,Phosphorylation,79.96810000000005,0.0017694790900577573,C8-pos_1677,890.8163,12.51,C8-pos_1358,970.7844,11.78,C8-pos
C8-pos_1247--->C8-pos_1034,Phosphorylation,79.97559999999999,0.009269479089994093,C8-pos_1247,811.6777,11.47,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_1305--->C8-pos_1034,Glycine → Taurine,49.986099999999965,0.0034643159799685463,C8-pos_1305,841.6672,11.65,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_955--->C8-pos_1034,Ethylation,28.031999999999925,0.0006998710799237529,C8-pos_955,863.6213,9.6,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_1188--->C8-pos_1034,Formylation,28.001499999999965,0.0065853804399651494,C8-pos_1188,863.6518,11.27,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_985--->C8-pos_1034,Methylation,14.0157999999999,0.0001499355398983937,C8-pos_985,877.6375,9.77,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_977--->C8-pos_1034,Hydrogenation,2.015899999999988,0.00024993553998786666,C8-pos_977,889.6374,9.71,C8-pos_1034,891.6533,9.98,C8-pos
C8-pos_1034--->C8-pos_1053,Methylation,14.015300000000025,0.00035006445997609603,C8-pos_1034,891.6533,9.98,C8-pos_1053,905.6686,10.18,C8-pos
C8-pos_1188--->C8-pos_1294,Ethylation,28.030399999999986,0.0009001289200156748,C8-pos_1188,863.6518,11.27,C8-pos_1294,891.6822,11.6,C8-pos
C8-pos_1290--->C8-pos_1294,OH → SH,15.974100000000021,0.003056380439979023,C8-pos_1290,875.7081,11.6,C8-pos_1294,891.6822,11.6,C8-pos
C8-pos_1215--->C8-pos_1294,Hydrogenation,2.0149999999999864,0.0006500644600135885,C8-pos_1215,889.6672,11.36,C8-pos_1294,891.6822,11.6,C8-pos
C8-pos_1294--->C8-pos_1384,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_1294,891.6822,11.6,C8-pos_1384,893.6979,11.83,C8-pos
C8-pos_1294--->C8-pos_1436,Ethylation,28.031299999999987,1.289200142196023e-07,C8-pos_1294,891.6822,11.6,C8-pos_1436,919.7135,11.92,C8-pos
C8-pos_1294--->C8-pos_1488,Ethylation,28.032500000000027,0.0011998710800256163,C8-pos_1294,891.6822,11.6,C8-pos_1488,919.7147,12.03,C8-pos
C8-pos_1314--->C8-pos_1487,Ethylation,28.030899999999974,0.0004001289200274982,C8-pos_1314,863.7091,11.67,C8-pos_1487,891.74,12.03,C8-pos
C8-pos_1684--->C8-pos_1487,Hydration,18.009500000000003,0.001064684019997486,C8-pos_1684,873.7305,12.52,C8-pos_1487,891.74,12.03,C8-pos
C8-pos_1387--->C8-pos_1487,Methylation,14.016399999999976,0.000749935539975155,C8-pos_1387,877.7236,11.84,C8-pos_1487,891.74,12.03,C8-pos
C8-pos_1356--->C8-pos_1487,Hydrogenation,2.015899999999988,0.00024993553998786666,C8-pos_1356,889.7241,11.77,C8-pos_1487,891.74,12.03,C8-pos
C8-pos_1487--->C8-pos_1575,Hydrogenation,2.0155999999999494,5.0064460050514015e-05,C8-pos_1487,891.74,12.03,C8-pos_1575,893.7556,12.25,C8-pos
C8-pos_1487--->C8-pos_1638,Hydrogenation,2.016399999999976,0.0007499355399760432,C8-pos_1487,891.74,12.03,C8-pos_1638,893.7564,12.38,C8-pos
C8-pos_1487--->C8-pos_1539,Methylation,14.014999999999986,0.0006500644600144767,C8-pos_1487,891.74,12.03,C8-pos_1539,905.755,12.19,C8-pos
C8-pos_1487--->C8-pos_1357,Amination,17.029499999999985,0.002950898509983091,C8-pos_1487,891.74,12.03,C8-pos_1357,908.7695,11.78,C8-pos
C8-pos_1487--->C8-pos_1673,Ethylation,28.03189999999995,0.0005998710799488549,C8-pos_1487,891.74,12.03,C8-pos_1673,919.7719,12.49,C8-pos
C8-pos_1487--->C8-pos_1204,Phosphorylation,79.96929999999998,0.0029694790899839063,C8-pos_1487,891.74,12.03,C8-pos_1204,971.7093,11.3,C8-pos
C8-pos_1487--->C8-pos_1860,Glucuronidation,176.02870000000007,0.0033879751999279506,C8-pos_1487,891.74,12.03,C8-pos_1860,1067.7687,13.68,C8-pos
C8-pos_1487--->C8-pos_1800,Glucuronidation,176.02880000000005,0.0032879751999530527,C8-pos_1487,891.74,12.03,C8-pos_1800,1067.7688,13.22,C8-pos
C8-pos_1487--->C8-pos_1789,Glucuronidation,176.02909999999997,0.002987975200028359,C8-pos_1487,891.74,12.03,C8-pos_1789,1067.7691,13.12,C8-pos
C8-pos_1480--->C54:8_TAG,Phe → Trp,39.01520000000005,0.004300962970049227,C8-pos_1480,853.7242,12,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1141--->C54:8_TAG,Tyr → Trp,23.02060000000006,0.004615582530057338,C8-pos_1141,869.7188,11.02,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1290--->C54:8_TAG,Amination,17.0313000000001,0.004750898510099688,C8-pos_1290,875.7081,11.6,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1402--->C54:8_TAG,Hydrogenation,2.0107000000000426,0.004950064459957382,C8-pos_1402,890.7287,11.87,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1129--->C54:8_TAG,COOH → CONH2,-0.980199999999968,0.003815582530030781,C8-pos_1129,893.7196,10.88,C54:8_TAG,892.7394,11.34,C8-pos
C54:8_TAG--->C54:7_TAG,Hydrogenation,2.0148999999998978,0.0007500644601021733,C54:8_TAG,892.7394,11.34,C54:7_TAG,894.7543,11.6,C8-pos
C54:8_TAG--->C56:8_TAG,Ethylation,28.029999999999973,0.0013001289200289534,C54:8_TAG,892.7394,11.34,C56:8_TAG,920.7694,11.71,C8-pos
C54:8_TAG--->C8-pos_1317,Taurine conjugation,106.99989999999991,0.004199405070096418,C54:8_TAG,892.7394,11.34,C8-pos_1317,999.7393,11.68,C8-pos
C8-pos_1480--->C8-pos_1521,Phe → Trp,39.020200000000045,0.00930096297004468,C8-pos_1480,853.7242,12,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1141--->C8-pos_1521,Tyr → Trp,23.025600000000054,0.00961558253005279,C8-pos_1141,869.7188,11.02,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1290--->C8-pos_1521,Amination,17.036300000000097,0.00975089851009514,C8-pos_1290,875.7081,11.6,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1402--->C8-pos_1521,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_1402,890.7287,11.87,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1129--->C8-pos_1521,COOH → CONH2,-0.9751999999999725,0.008815582530026234,C8-pos_1129,893.7196,10.88,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1521--->C54:7_TAG,Hydrogenation,2.0098999999999023,0.005750064460097626,C8-pos_1521,892.7444,12.13,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1521--->C56:8_TAG,Ethylation,28.024999999999977,0.006300128920024406,C8-pos_1521,892.7444,12.13,C56:8_TAG,920.7694,11.71,C8-pos
C8-pos_1521--->C8-pos_1317,Taurine conjugation,106.99489999999992,0.00919940507009187,C8-pos_1521,892.7444,12.13,C8-pos_1317,999.7393,11.68,C8-pos
C8-pos_1642--->C8-pos_1741,Ethylation,28.03069999999991,0.000600128920090981,C8-pos_1642,864.801,12.4,C8-pos_1741,892.8317,12.78,C8-pos
C8-pos_1770--->C8-pos_1741,Tyr → Trp,23.008499999999913,0.007484417470088545,C8-pos_1770,869.8232,12.94,C8-pos_1741,892.8317,12.78,C8-pos
C8-pos_1869--->C8-pos_1741,Tyr → Trp,23.008399999999938,0.007584417470063443,C8-pos_1869,869.8233,13.76,C8-pos_1741,892.8317,12.78,C8-pos
C52:1_TAG--->C8-pos_1741,Methylation,14.01559999999995,5.006446005140219e-05,C52:1_TAG,878.8161,12.61,C8-pos_1741,892.8317,12.78,C8-pos
C8-pos_1677--->C8-pos_1741,Hydrogenation,2.0153999999999996,0.0002500644600003099,C8-pos_1677,890.8163,12.51,C8-pos_1741,892.8317,12.78,C8-pos
C8-pos_1741--->C54:1_TAG,Methylation,14.01679999999999,0.0011499355399884337,C8-pos_1741,892.8317,12.78,C54:1_TAG,906.8485,12.99,C8-pos
C8-pos_1741--->C8-pos_1666,Phe → Trp,39.016700000000014,0.005800962970013757,C8-pos_1741,892.8317,12.78,C8-pos_1666,931.8484,12.45,C8-pos
C8-pos_1741--->C8-pos_1413,Phosphorylation,79.96720000000005,0.0008694790900563021,C8-pos_1741,892.8317,12.78,C8-pos_1413,972.7989,11.9,C8-pos
C8-pos_1741--->C8-pos_1484,Phosphorylation,79.9688000000001,0.0024694790901094166,C8-pos_1741,892.8317,12.78,C8-pos_1484,972.8005,12.02,C8-pos
C8-pos_1392--->C8-pos_1384,Glucosylation,162.0539,0.0010765799000012066,C8-pos_1392,731.644,11.85,C8-pos_1384,893.6979,11.83,C8-pos
C8-pos_1254--->C8-pos_1384,Ethylation,28.03099999999995,0.0003001289200526003,C8-pos_1254,865.6669,11.5,C8-pos_1384,893.6979,11.83,C8-pos
C8-pos_1387--->C8-pos_1384,OH → SH,15.974299999999971,0.002856380440029227,C8-pos_1387,877.7236,11.84,C8-pos_1384,893.6979,11.83,C8-pos
C8-pos_1294--->C8-pos_1384,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_1294,891.6822,11.6,C8-pos_1384,893.6979,11.83,C8-pos
C8-pos_1384--->C8-pos_1513,Hydrogenation,2.016300000000001,0.0006499355400011453,C8-pos_1384,893.6979,11.83,C8-pos_1513,895.7142,12.1,C8-pos
C8-pos_1384--->C8-pos_1268,Hydration,18.010899999999992,0.0003353159799921457,C8-pos_1384,893.6979,11.83,C8-pos_1268,911.7088,11.54,C8-pos
C8-pos_1384--->C8-pos_1191,Formylation,27.99649999999997,0.001585380439969697,C8-pos_1384,893.6979,11.83,C8-pos_1191,921.6944,11.27,C8-pos
C8-pos_1384--->C8-pos_1540,Ethylation,28.031799999999976,0.000499871079973957,C8-pos_1384,893.6979,11.83,C8-pos_1540,921.7297,12.19,C8-pos
C8-pos_1345--->C8-pos_1129,Acetylation,42.01170000000002,0.0011353159800222556,C8-pos_1345,851.7079,11.75,C8-pos_1129,893.7196,10.88,C8-pos
C8-pos_1428--->C8-pos_1129,Formylation,27.994800000000055,0.00011461955994462869,C8-pos_1428,865.7248,11.92,C8-pos_1129,893.7196,10.88,C8-pos
C8-pos_1290--->C8-pos_1129,Hydration,18.01150000000007,0.000935315980068907,C8-pos_1290,875.7081,11.6,C8-pos_1129,893.7196,10.88,C8-pos
C8-pos_1042--->C8-pos_1129,Amination,17.036000000000058,0.00945089851005676,C8-pos_1042,876.6836,10.03,C8-pos_1129,893.7196,10.88,C8-pos
C8-pos_1387--->C8-pos_1129,Hydroxylation,15.995999999999981,0.0010853804399815203,C8-pos_1387,877.7236,11.84,C8-pos_1129,893.7196,10.88,C8-pos
C8-pos_1129--->C54:8_TAG,COOH → CONH2,-0.980199999999968,0.003815582530030781,C8-pos_1129,893.7196,10.88,C54:8_TAG,892.7394,11.34,C8-pos
C8-pos_1129--->C8-pos_1521,COOH → CONH2,-0.9751999999999725,0.008815582530026234,C8-pos_1129,893.7196,10.88,C8-pos_1521,892.7444,12.13,C8-pos
C8-pos_1129--->C54:7_TAG,C=O → CHNH2,1.0346999999999298,0.0030655180699277196,C8-pos_1129,893.7196,10.88,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1129--->C8-pos_1161,Hydrogenation,2.01400000000001,0.0016500644599899417,C8-pos_1129,893.7196,10.88,C8-pos_1161,895.7336,11.14,C8-pos
C8-pos_1129--->C8-pos_1177,Ethylation,28.023799999999937,0.007500128920064242,C8-pos_1129,893.7196,10.88,C8-pos_1177,921.7434,11.21,C8-pos
C8-pos_1129--->C8-pos_1376,Glycine → Taurine,49.990299999999934,0.007664315979937442,C8-pos_1129,893.7196,10.88,C8-pos_1376,943.7099,11.81,C8-pos
C8-pos_1428--->C8-pos_1575,Ethylation,28.0308,0.0005001289200023962,C8-pos_1428,865.7248,11.92,C8-pos_1575,893.7556,12.25,C8-pos
C8-pos_1679--->C8-pos_1575,Formylation,27.98989999999992,0.00501461956007887,C8-pos_1679,865.7657,12.51,C8-pos_1575,893.7556,12.25,C8-pos
C8-pos_1504--->C8-pos_1575,Methylation,14.016599999999926,0.0009499355399249509,C8-pos_1504,879.739,12.08,C8-pos_1575,893.7556,12.25,C8-pos
C8-pos_1487--->C8-pos_1575,Hydrogenation,2.0155999999999494,5.0064460050514015e-05,C8-pos_1487,891.74,12.03,C8-pos_1575,893.7556,12.25,C8-pos
C8-pos_1575--->C8-pos_1222,C=O → CHNH2,1.0342000000000553,0.00256551807005323,C8-pos_1575,893.7556,12.25,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1575--->C8-pos_1110,C=O → CHNH2,1.036200000000008,0.004565518070005936,C8-pos_1575,893.7556,12.25,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1575--->C8-pos_1676,Hydrogenation,2.015800000000013,0.00014993554001296872,C8-pos_1575,893.7556,12.25,C8-pos_1676,895.7714,12.51,C8-pos
C8-pos_1575--->C8-pos_1658,Methylation,14.015600000000063,5.0064459937715355e-05,C8-pos_1575,893.7556,12.25,C8-pos_1658,907.7712,12.44,C8-pos
C8-pos_1575--->C8-pos_1437,Amination,17.029100000000085,0.002550898510083499,C8-pos_1575,893.7556,12.25,C8-pos_1437,910.7847,11.92,C8-pos
C8-pos_1575--->C8-pos_1177,Formylation,27.987799999999993,0.007114619560006474,C8-pos_1575,893.7556,12.25,C8-pos_1177,921.7434,11.21,C8-pos
C8-pos_1575--->C8-pos_1705,Ethylation,28.03180000000009,0.0004998710800876438,C8-pos_1575,893.7556,12.25,C8-pos_1705,921.7874,12.61,C8-pos
C8-pos_1575--->C8-pos_1281,Phosphorylation,79.9692,0.0028694790900090084,C8-pos_1575,893.7556,12.25,C8-pos_1281,973.7248,11.58,C8-pos
C8-pos_1428--->C8-pos_1638,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_1428,865.7248,11.92,C8-pos_1638,893.7564,12.38,C8-pos
C8-pos_1679--->C8-pos_1638,Formylation,27.990699999999947,0.004214619560052313,C8-pos_1679,865.7657,12.51,C8-pos_1638,893.7564,12.38,C8-pos
C8-pos_1504--->C8-pos_1638,Methylation,14.017399999999952,0.0017499355399515082,C8-pos_1504,879.739,12.08,C8-pos_1638,893.7564,12.38,C8-pos
C8-pos_1487--->C8-pos_1638,Hydrogenation,2.016399999999976,0.0007499355399760432,C8-pos_1487,891.74,12.03,C8-pos_1638,893.7564,12.38,C8-pos
C8-pos_1638--->C8-pos_1222,C=O → CHNH2,1.0334000000000287,0.0017655180700266726,C8-pos_1638,893.7564,12.38,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1638--->C8-pos_1110,C=O → CHNH2,1.0353999999999814,0.003765518069979379,C8-pos_1638,893.7564,12.38,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1638--->C8-pos_1676,Hydrogenation,2.0149999999999864,0.0006500644600135885,C8-pos_1638,893.7564,12.38,C8-pos_1676,895.7714,12.51,C8-pos
C8-pos_1638--->C8-pos_1658,Methylation,14.014800000000037,0.0008500644599642726,C8-pos_1638,893.7564,12.38,C8-pos_1658,907.7712,12.44,C8-pos
C8-pos_1638--->C8-pos_1437,Amination,17.02830000000006,0.0017508985100569419,C8-pos_1638,893.7564,12.38,C8-pos_1437,910.7847,11.92,C8-pos
C8-pos_1638--->C8-pos_1177,Formylation,27.986999999999966,0.007914619560033032,C8-pos_1638,893.7564,12.38,C8-pos_1177,921.7434,11.21,C8-pos
C8-pos_1638--->C8-pos_1705,Ethylation,28.031000000000063,0.00030012891993891344,C8-pos_1638,893.7564,12.38,C8-pos_1705,921.7874,12.61,C8-pos
C8-pos_1638--->C8-pos_1281,Phosphorylation,79.96839999999997,0.002069479089982451,C8-pos_1638,893.7564,12.38,C8-pos_1281,973.7248,11.58,C8-pos
C8-pos_1567--->C54:7_TAG,Phe → Trp,39.0145,0.0036009629699975676,C8-pos_1567,855.7398,12.24,C54:7_TAG,894.7543,11.6,C8-pos
C52:7_TAG--->C54:7_TAG,Ethylation,28.030599999999936,0.0007001289200658789,C52:7_TAG,866.7237,11.28,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1387--->C54:7_TAG,Amination,17.03069999999991,0.00415089850990924,C8-pos_1387,877.7236,11.84,C54:7_TAG,894.7543,11.6,C8-pos
C54:8_TAG--->C54:7_TAG,Hydrogenation,2.0148999999998978,0.0007500644601021733,C54:8_TAG,892.7394,11.34,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1521--->C54:7_TAG,Hydrogenation,2.0098999999999023,0.005750064460097626,C8-pos_1521,892.7444,12.13,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1129--->C54:7_TAG,C=O → CHNH2,1.0346999999999298,0.0030655180699277196,C8-pos_1129,893.7196,10.88,C54:7_TAG,894.7543,11.6,C8-pos
C8-pos_1161--->C54:7_TAG,COOH → CONH2,-0.9793000000000802,0.004715582529918549,C8-pos_1161,895.7336,11.14,C54:7_TAG,894.7543,11.6,C8-pos
C54:7_TAG--->C8-pos_1325,Hydrogenation,2.013200000000097,0.002450064459902812,C54:7_TAG,894.7543,11.6,C8-pos_1325,896.7675,11.7,C8-pos
C54:7_TAG--->C54:6_TAG,Hydrogenation,2.0148000000000366,0.0008500644599633844,C54:7_TAG,894.7543,11.6,C54:6_TAG,896.7691,11.81,C8-pos
C54:7_TAG--->C8-pos_1357,Methylation,14.01520000000005,0.000450064459950994,C54:7_TAG,894.7543,11.6,C8-pos_1357,908.7695,11.78,C8-pos
C54:7_TAG--->C56:7_TAG,Ethylation,28.029600000000073,0.0017001289199285452,C54:7_TAG,894.7543,11.6,C56:7_TAG,922.7839,11.94,C8-pos
C8-pos_1720--->C8-pos_1222,Tyr → Trp,23.018400000000042,0.0024155825300411493,C8-pos_1720,871.7714,12.69,C8-pos_1222,894.7898,11.39,C8-pos
C52:1_TAG--->C8-pos_1222,OH → SH,15.973700000000008,0.0034563804399923015,C52:1_TAG,878.8161,12.61,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1575--->C8-pos_1222,C=O → CHNH2,1.0342000000000553,0.00256551807005323,C8-pos_1575,893.7556,12.25,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1638--->C8-pos_1222,C=O → CHNH2,1.0334000000000287,0.0017655180700266726,C8-pos_1638,893.7564,12.38,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1676--->C8-pos_1222,COOH → CONH2,-0.9815999999999576,0.0024155825300411493,C8-pos_1676,895.7714,12.51,C8-pos_1222,894.7898,11.39,C8-pos
C8-pos_1222--->C8-pos_1437,Hydroxylation,15.99490000000003,1.4619559969730744e-05,C8-pos_1222,894.7898,11.39,C8-pos_1437,910.7847,11.92,C8-pos
C8-pos_1222--->C8-pos_1548,Hydration,18.010099999999966,0.00046468402003441156,C8-pos_1222,894.7898,11.39,C8-pos_1548,912.7999,12.2,C8-pos
C8-pos_1222--->C56:7_TAG,Formylation,27.994100000000003,0.000814619559996288,C8-pos_1222,894.7898,11.39,C56:7_TAG,922.7839,11.94,C8-pos
C8-pos_1222--->C8-pos_1516,Acetylation,42.01139999999998,0.000835315979983875,C8-pos_1222,894.7898,11.39,C8-pos_1516,936.8012,12.12,C8-pos
C8-pos_1222--->C58:10_TAG,Glycine → Taurine,49.979600000000005,0.003035684019991436,C8-pos_1222,894.7898,11.39,C58:10_TAG,944.7694,11.58,C8-pos
C8-pos_1222--->C8-pos_1348,Taurine conjugation,107.00850000000003,0.004400594930018542,C8-pos_1222,894.7898,11.39,C8-pos_1348,1001.7983,11.75,C8-pos
C8-pos_1720--->C8-pos_1110,Tyr → Trp,23.020399999999995,0.004415582529993856,C8-pos_1720,871.7714,12.69,C8-pos_1110,894.7918,10.74,C8-pos
C52:1_TAG--->C8-pos_1110,OH → SH,15.97569999999996,0.0014563804400395952,C52:1_TAG,878.8161,12.61,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1575--->C8-pos_1110,C=O → CHNH2,1.036200000000008,0.004565518070005936,C8-pos_1575,893.7556,12.25,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1638--->C8-pos_1110,C=O → CHNH2,1.0353999999999814,0.003765518069979379,C8-pos_1638,893.7564,12.38,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1676--->C8-pos_1110,COOH → CONH2,-0.9796000000000049,0.004415582529993856,C8-pos_1676,895.7714,12.51,C8-pos_1110,894.7918,10.74,C8-pos
C8-pos_1110--->C8-pos_1437,Hydroxylation,15.992900000000077,0.002014619559922437,C8-pos_1110,894.7918,10.74,C8-pos_1437,910.7847,11.92,C8-pos
C8-pos_1110--->C8-pos_1548,Hydration,18.008100000000013,0.002464684019987118,C8-pos_1110,894.7918,10.74,C8-pos_1548,912.7999,12.2,C8-pos
C8-pos_1110--->C56:7_TAG,Formylation,27.99210000000005,0.0028146195599489943,C8-pos_1110,894.7918,10.74,C56:7_TAG,922.7839,11.94,C8-pos
C8-pos_1110--->C8-pos_1516,Acetylation,42.00940000000003,0.0011646840199688313,C8-pos_1110,894.7918,10.74,C8-pos_1516,936.8012,12.12,C8-pos
C8-pos_1110--->C58:10_TAG,Glycine → Taurine,49.97760000000005,0.005035684019944142,C8-pos_1110,894.7918,10.74,C58:10_TAG,944.7694,11.58,C8-pos
C8-pos_1110--->C8-pos_1348,Taurine conjugation,107.00650000000007,0.002400594930065836,C8-pos_1110,894.7918,10.74,C8-pos_1348,1001.7983,11.75,C8-pos
C8-pos_698--->C8-pos_1163,Glucosylation,162.06089999999995,0.008076579899949365,C8-pos_698,733.6195,9.06,C8-pos_1163,895.6804,11.15,C8-pos
C8-pos_1346--->C8-pos_1163,Formylation,27.997999999999934,0.0030853804399342266,C8-pos_1346,867.6824,11.75,C8-pos_1163,895.6804,11.15,C8-pos
C8-pos_1163--->C8-pos_1214,Hydrogenation,2.013300000000072,0.002350064459927914,C8-pos_1163,895.6804,11.15,C8-pos_1214,897.6937,11.36,C8-pos
C8-pos_1163--->C8-pos_1245,Ethylation,28.02870000000007,0.0026001289199300004,C8-pos_1163,895.6804,11.15,C8-pos_1245,923.7091,11.47,C8-pos
C8-pos_1346--->C8-pos_1513,Ethylation,28.031799999999976,0.000499871079973957,C8-pos_1346,867.6824,11.75,C8-pos_1513,895.7142,12.1,C8-pos
C8-pos_1504--->C8-pos_1513,OH → SH,15.975199999999973,0.001956380440027772,C8-pos_1504,879.739,12.08,C8-pos_1513,895.7142,12.1,C8-pos
C8-pos_1384--->C8-pos_1513,Hydrogenation,2.016300000000001,0.0006499355400011453,C8-pos_1384,893.6979,11.83,C8-pos_1513,895.7142,12.1,C8-pos
C8-pos_1513--->C8-pos_1628,Hydrogenation,2.0154999999999745,0.00015006446002541196,C8-pos_1513,895.7142,12.1,C8-pos_1628,897.7297,12.36,C8-pos
C8-pos_1513--->C8-pos_1268,Hydroxylation,15.994599999999991,0.0003146195600081114,C8-pos_1513,895.7142,12.1,C8-pos_1268,911.7088,11.54,C8-pos
