id	mass	RT	rep1	rep2	rep3	filteredIdentification
11005	356.90941175163414	2250.85009765625		8126.1337890625		
11006	148.01829209275192	11.029339591662088	14549.158203125	7831.6708984375	8124.283203125	
11007	261.99418795526805	967.6840006510416	3051.62744140625	8124.04541015625	4495.35107421875	
11008	99.91790246869101	822.2339782714844	8121.66845703125		4338.65087890625	
11009	149.07088963193135	353.48032633463544	8121.28076171875	2571.274658203125	3322.230224609375	
11010	216.10173326527914	384.65932210286456	3623.209716796875	8119.58154296875	699.232666015625	junk, 1.00000
11011	314.1237499820891	555.3619995117188	8118.41796875			
11012	147.00100604196007	2224.8433430989585	12277.05859375	6292.86474609375	8116.529296875	
11013	258.899198036794	1257.6699829101562		8790.5703125	8115.01513671875	
11014	190.91172557961912	1245.8566487630208	8114.779296875	4356.85986328125	3802.63330078125	
11015	102.07214421671613	2216.5350341796875		9239.857421875	8113.0791015625	
11016	222.11362568313453	1000.5399780273438	8111.6337890625			junk, 0.91500; junk, 0.08500
11017	465.1697031252653	805.1700134277344	8110.4228515625		3309.663818359375	StdMix1_3, N-Acetyl-D-glucosamine, 2M+Na, [12C]16[1H]30[14N]2[16O]12[23Na]1, 1.00000
11018	170.16048138394555	930.8099975585938	8109.69482421875	4265.32666015625		
11019	99.9279316767713	822.2339782714844	8106.94189453125		4322.20166015625	
11020	99.92769528368993	822.2339782714844	8106.94189453125		4322.20166015625	
11021	99.92843063053508	822.9629821777344	8106.94189453125		3623.699951171875	
11022	226.03557442966792	310.97450256347656	7011.82177734375		8105.2080078125	
11023	612.2392433817661	745.9119873046875	8099.62451171875	4682.13818359375	3441.952392578125	junk, 1.00000
11024	135.1013042661109	2569.75		8098.2607421875		
11025	152.04993439927955	804.2219848632812		8097.52197265625		
11026	165.02524359045808	760.2939860026041	8096.20361328125	2958.98095703125	3717.7646484375	junk, 0.51500; junk, 0.48500
11027	244.1545180923058	770.1960144042969	8095.052734375		1810.060302734375	
11028	327.027566118664	453.96949768066406	8094.14501953125		4329.79736328125	junk, 0.91000; junk, 0.09000
11029	522.1356362937629	296.05999755859375	3868.39501953125		8089.85986328125	junk, 1.00000
11030	378.9953994862681	2053.1298828125		8089.2880859375		
11031	145.0606907791921	735.8460083007812	8088.5458984375		2764.86376953125	77852, triethyl(propyl)azanium;iodide, M+H+NH4, [12C]9[1H]27[14N]2[127I]1, 0.49500; junk, 0.33000; junk, 0.13500; junk, 0.04000
11032	141.04955815260507	1049.4266764322917	6905.84716796875	8087.228515625	5458.52783203125	junk, 0.75500; junk, 0.17500; junk, 0.07000
11033	236.0776074154468	977.7000122070312	8086.93505859375			4101562, 2-(4,6,11-trioxa-1-aza-5-silabicyclo[3.3.3]undecan-5-yl)ethanethiol, M+H, [12C]8[1H]18[14N]1[16O]3[32S]1[28Si]1, 0.76000; junk, 0.24000
11034	144.04740724265238	558.9149780273438			8086.5	
11035	129.1159617230962	311.6619873046875	8086.21630859375			
11036	217.0970297406298	644.2409973144531	8085.66064453125		6508.82470703125	802, 2-(1H-indol-3-yl)acetic acid, M+ACN+H, [12C]12[1H]13[14N]2[16O]2, 0.81000; junk, 0.19000
11037	114.57063940756942	1357.1499633789062	8084.09765625		810.5013427734375	
11038	106.08620688692547	1168.0833333333333	8083.4208984375	2536.663818359375	1627.5472412109375	87197, 2-[2-(2-hydroxyethoxy)ethyl-(2-hydroxyethyl)amino]ethanol, M+H+NH4, [12C]8[1H]24[14N]2[16O]4, 0.79500; junk, 0.17500; junk, 0.03000
11039	252.12304537613602	669.3150024414062	8082.9228515625		1164.193359375	junk, 0.94000; junk, 0.06000
11040	324.09548900562146	758.8680013020834	8079.2294921875	3148.580810546875	4143.11474609375	
11041	332.2180116775205	1888.760009765625	8077.708984375		1296.616943359375	junk, 0.58500; junk, 0.41500
11042	265.0550728087713	1826.0	8076.68359375	6546.39013671875	5895.16455078125	
11043	166.19475538159872	744.6300048828125	8075.6298828125	5922.1435546875		
11044	199.99610209676862	2597.3333333333335	5899.6962890625	8075.53662109375	1361.8194580078125	
11045	164.0409187371791	1430.1466471354167	8073.2412109375	6359.1630859375	3232.984619140625	
11046	178.10699598474392	1141.614990234375	44365.328125	8073.11474609375		
11047	349.13289172997753	1240.4599609375	8070.7431640625			junk, 0.58500; junk, 0.41500
11048	83.07289135257773	1071.0799560546875		8070.5869140625		
11049	74.08796715737729	2758.280029296875	8070.140625			StdMix1_1, Spermidine, M+2H, [12C]6[13C]1[1H]21[14N]3, 1.00000
11050	362.1465333542156	815.5560302734375	8070.12841796875			junk, 0.91000; junk, 0.07000; junk, 0.02000
11051	559.553167017069	291.2010040283203	8069.078125		4091.51708984375	
11052	99.92895019640227	822.9389953613281	8066.259765625		4181.2587890625	
11053	268.0134210772417	2068.77001953125		8520.35546875	8066.06494140625	
11054	182.55179039008584	52.94139862060547	8065.5263671875			junk, 1.00000
11055	101.99152422968835	2241.969970703125	8064.986328125			
11056	703.2125922577696	292.70433553059894	4842.0107421875	1897.0986328125	8064.83837890625	
11057	109.9926275493863	2043.31005859375		8062.89892578125		
11058	306.07360416888935	698.8140258789062	8062.62255859375			
11059	152.1068146965093	858.8619995117188	8061.36962890625	4218.27099609375	3307.201416015625	
11060	279.0684933063635	883.8930053710938		8058.37548828125	1869.74169921875	
11061	129.13759556156873	310.1570129394531	8054.27685546875			
11062	340.17534517214506	786.2339782714844	8052.6220703125		1947.1478271484375	
11063	291.1182381629183	1176.5899658203125	8052.1201171875			junk, 0.81500; junk, 0.18000; junk, 0.00500
11064	235.1063876538721	338.4465026855469	8051.6826171875		1936.47509765625	junk, 1.00000
11065	149.01904602263502	353.5379943847656	8049.091796875			
11066	217.14458821646792	311.9040018717448	8047.49609375	3809.86279296875	7699.10986328125	junk, 1.00000
11067	324.21288362488735	1970.9499918619792	8046.5341796875	13128.09375	822.314697265625	junk, 0.56000; junk, 0.44000
11068	398.24405209900414	679.6470031738281	8046.474609375		1677.3031005859375	junk, 0.57500; junk, 0.35500; junk, 0.07000
11069	137.09484670097513	609.1259765625	8045.388671875	1658.424072265625		junk, 1.00000
11070	435.1873210766805	646.0230102539062	8043.39013671875		761.6753540039062	
11071	121.96618005694607	19.883166631062824	8039.74169921875	2113.793212890625	2181.555908203125	
11072	202.05578066951028	2057.35009765625		8038.96923828125		
11073	101.98391307351636	2231.510009765625	8036.349609375			
11074	365.1495739863076	784.2679850260416	8035.4833984375	6974.4697265625	4792.86669921875	
11075	282.079654426572	384.802490234375	8032.90087890625		4034.02978515625	junk, 1.00000
11076	283.26307217062026	52.94139862060547	8032.822265625			
11077	90.50698775595231	2790.340087890625	8032.55615234375			
11078	162.01443772616005	451.5556640625	8032.0625	1070.183837890625	2674.50390625	
11079	152.07041690915347	1112.5500081380208	8053.220703125	6299.87353515625	8031.29931640625	junk, 0.85000; StdMix1_15, 2-Phenylglycine, M+H, [12C]8[1H]10[14N]1[16O]2, 0.12500; junk, 0.02500
11080	135.04392676098612	393.62633260091144	8029.47509765625	3540.55615234375	4021.58447265625	
11081	252.0562088063573	795.9240112304688	8028.787109375		1622.576904296875	junk, 1.00000
11082	99.86008556513653	822.2339782714844	8026.87451171875		3116.39453125	
11083	184.00273609467698	9.146519660949707	8026.1552734375			
11084	163.0792245390904	1393.6533610026042	5980.04833984375	8026.00439453125	2259.11962890625	StdMix1_86, D-Erythrose, M+ACN+H, [12C]5[13C]1[1H]12[14N]1[16O]4, 1.00000
11085	106.05684542033431	1119.3800048828125		8025.10400390625	3495.347900390625	
11086	348.98999873620664	2623.4600423177085	9826.416015625	8121.4462890625	8023.78759765625	326123, dipropyl 2-iodobut-2-enedioate, M+Na, [12C]10[1H]15[16O]4[23Na]1[127I]1, 1.00000
11087	99.85172438535062	818.3939819335938	8022.28662109375			
11088	99.85138088998829	823.6949768066406	8022.28662109375		3279.923828125	
11089	263.0432246191045	783.1360066731771	4273.171875	8022.1494140625	4337.5654296875	junk, 0.99000; junk, 0.01000
11090	172.08393717839792	1507.0699462890625	8021.37353515625			junk, 0.76000; junk, 0.20000; junk, 0.01500; 626663, triethyl triethoxysilyl silicate, M+2H, [12C]12[1H]32[16O]7[28Si]2, 0.01000; StdMix1_6, Phenylhydrazine, M+ACN+Na, [12C]8[1H]11[14N]3[23Na]1, 0.01000; junk, 0.00500
11091	348.99002735997016	2741.030029296875	5205.2744140625	4505.4443359375	8020.1552734375	326123, dipropyl 2-iodobut-2-enedioate, M+Na, [12C]10[1H]15[16O]4[23Na]1[127I]1, 1.00000
11092	137.01329215963403	114.52250289916992		4046.6708984375	8019.3994140625	548576, N,N',N',1,1-pentafluoromethanediamine, M+H, [12C]1[1H]2[19F]5[14N]2, 1.00000
11093	114.02000992845701	1013.5	8019.33447265625			
11094	147.06127293209195	1090.1300048828125		8016.4716796875		junk, 0.96000; junk, 0.04000
11095	99.87584296561582	819.8040161132812	8015.44189453125			
11096	94.011797311557	2061.2233072916665	9460.1171875	8015.17236328125	7631.98681640625	
11097	101.15034883167729	819.8040161132812	8015.04296875			
11098	113.51732246503599	731.6790161132812		8014.62451171875	2076.346923828125	
11099	102.05293420956602	46.85300064086914	8013.37548828125			
11100	227.16497941268597	1052.4349975585938		8009.95458984375	1740.321044921875	
11101	385.8965308343295	2059.713338216146	9170.818359375	8009.9296875	4242.9453125	
11102	167.08147682848616	396.5663350423177	8009.92578125	1315.227294921875	2994.0810546875	
11103	387.118609713918	339.2570037841797	8008.67724609375		2973.84521484375	junk, 1.00000
11104	217.21328446970384	312.41600545247394	8008.2451171875	4805.728515625	8625.220703125	junk, 1.00000
11105	422.2271666618675	758.3909912109375	8007.22900390625		6828.92236328125	junk, 1.00000
11106	337.1241365970543	1126.5	8006.6162109375			59818347, 2,2,2-trideuterio-1-(2-fluoro-4-methoxyphenyl)ethanone, 2M+H, [12C]18[1H]19[19F]2[16O]4, 0.66500; junk, 0.32500; junk, 0.01000
11107	321.0582190241541	618.6780192057291	8004.94921875	2230.172119140625	4978.263671875	junk, 0.96500; junk, 0.01500; junk, 0.01500; junk, 0.00500
11108	83.0495218157626	849.5700073242188		8004.861328125		
11109	95.54543754960433	2694.22998046875	13447.6748046875	7435.66943359375	8003.8916015625	
11110	210.9977783820461	351.6023356119792	5825.7666015625	7955.86572265625	8003.0283203125	
11111	169.90251612532163	966.7019958496094		8002.32666015625	2972.315185546875	
11112	284.1221193159337	1402.9750366210938	8002.17041015625		1135.0633544921875	StdMix1_86, D-Erythrose, 2M+ACN+H, [12C]10[1H]20[14N]1[16O]7[18O]1, 0.92000; junk, 0.04000; junk, 0.02500; junk, 0.01500
11113	232.92805028866783	6.571460048357646	7999.53369140625	2960.9091796875	2480.20751953125	
11114	257.0219731650486	565.2890014648438	7998.783203125	3177.343994140625	4817.57177734375	
11115	178.56850528138847	1357.8400268554688	7998.6767578125		906.9926147460938	junk, 0.97500; junk, 0.02500
11116	231.0836105398669	432.5523376464844	7998.35888671875	5499.10302734375	7105.24267578125	junk, 0.99000; junk, 0.01000
11117	110.04534546164905	2044.375		7997.61572265625	2690.2509765625	
11118	424.1799127764076	635.1719970703125	7996.35009765625			junk, 0.88500; junk, 0.09000; junk, 0.02000; junk, 0.00500
11119	164.0666957244092	1912.3699951171875	7995.287109375	3675.4365234375	5012.95068359375	
11120	327.0582371349763	1603.8099975585938	4645.93310546875	7994.021484375		
11121	316.17540609983524	795.31201171875	7993.22216796875			
11122	348.88110630268073	878.9400024414062	7992.96826171875			
11123	392.1925979367431	1129.8350219726562	7989.0673828125		1800.392822265625	junk, 0.74000; junk, 0.26000
11124	110.04458878305522	2045.2350463867188		7989.0673828125	2770.258056640625	junk, 0.90000; junk, 0.10000
11125	101.13740172848017	822.9389953613281	7988.67919921875		4300.4013671875	
11126	101.1374000598443	822.9389953613281	7988.67919921875		4300.4013671875	
11127	124.09666991008935	59.54600143432617		7987.9697265625		
11128	113.09023786805788	928.5419921875	7985.82666015625			junk, 0.83000; junk, 0.17000
11129	257.0799843169576	977.7000122070312	7983.720703125			
11130	146.18348324001917	2701.219970703125		7983.45751953125		
11131	101.98458127218593	2304.9949951171875	7982.3837890625		3055.677490234375	
11132	292.19779316034146	1599.5733642578125	3395.51611328125	7980.16943359375	4585.17578125	
11133	183.0289410880059	2019.27001953125	7975.0498046875			
11134	90.0085947386724	2058.7533365885415	28558.14453125	6538.0966796875	7973.81591796875	
11135	101.98784668865109	2175.31005859375		7973.20556640625	7696.669921875	
11136	244.14743626460685	1172.7899983723958	7970.3056640625	3622.92919921875	1946.7320556640625	
11137	255.13579343520615	334.91200256347656	10198.916015625	7968.84375		junk, 1.00000
11138	99.91735109022711	816.97802734375	7968.62744140625			
11139	298.3295132940302	590.8653361002604	7966.677734375	3118.65283203125	2739.4365234375	
11140	120.06544147586453	1139.9766845703125	10125.611328125	7966.55126953125	4521.48486328125	StdMix1_3, N-Acetyl-D-glucosamine, M+H+NH4, [12C]8[1H]20[14N]2[16O]6, 0.35500; StdMix1_88, 2-oxobutanoate, M+NH4, [12C]4[1H]10[14N]1[16O]3, 0.33000; StdMix1_28, L-Threonine, M+H, [12C]4[1H]10[14N]1[16O]3, 0.31500
11141	236.11266011719206	996.2579956054688	7963.978515625			junk, 0.77000; junk, 0.21500; junk, 0.01500
11142	101.97977377026238	2231.510009765625	7963.72216796875			
11143	81.52495373412792	24.804833094278973	7963.2705078125	1231.761474609375	2321.40087890625	junk, 1.00000
11144	86.9592161849527	2052.413330078125	7962.61962890625	5519.9140625	4747.63427734375	
11145	204.06844401897004	706.176025390625	7960.85595703125			junk, 0.54000; junk, 0.46000
11146	243.94137866906783	1315.4099934895833	7959.25439453125	3142.598876953125	804.66552734375	
11147	83.07569071862318	975.677978515625		7958.4169921875		junk, 1.00000
11148	402.10600745973574	1047.885009765625		7956.8017578125	2594.4345703125	
11149	230.17494134216722	735.0360107421875	7956.44482421875			
11150	194.0424437871128	395.8094940185547	7954.2548828125		2887.03564453125	junk, 0.81500; junk, 0.18500
11151	270.5539682328576	735.4600016276041	7953.1025390625	6280.18212890625	4358.263671875	
11152	220.07143697496127	815.6489868164062	7950.0966796875		4239.84326171875	
11153	224.12791118303076	1266.2866617838542	4817.50146484375	10527.1396484375	7949.1650390625	junk, 0.84500; junk, 0.15500
11154	211.08099383787948	580.1065063476562	7947.8095703125	5227.55810546875		junk, 0.64500; junk, 0.35500
11155	310.0896565041701	480.64601135253906	16867.10546875		7946.5947265625	141611, 2-ethyl-2,2-difluoro-1-methyl-3-phenyl-1,3,2$l^{5}-diazaphosphetidin-4-one, M+ACN+Na, [12C]12[1H]16[19F]2[14N]3[16O]1[31P]1[23Na]1, 1.00000
11156	170.03405156888402	947.8139953613281	5451.8486328125	7946.54443359375		
11157	146.0962251320791	407.79832967122394	3899.87939453125	7945.40380859375	2269.674560546875	
11158	102.06730574890275	2241.9849853515625		8520.9560546875	7944.6357421875	junk, 0.86500; junk, 0.09000; 173189, N'-(2-aminoethyl)ethane-1,2-diamine;phosphorous acid, M+H+NH4, [12C]4[1H]21[14N]4[16O]3[31P]1, 0.04500
11159	736.8561407907318	1262.1233317057292	7944.34033203125	4061.619140625	2311.04833984375	
11160	354.9945086865632	291.35499572753906	7943.5927734375		3165.589599609375	junk, 1.00000
11161	241.70502539685245	1133.699951171875			7940.3857421875	
11162	102.0811359101999	2187.8866373697915	9373.15234375	8401.5634765625	7938.029296875	
11163	265.2402135006448	1812.5		7937.267578125	2303.310791015625	
11164	397.1625485940631	825.8370056152344	13312.6044921875		7937.23876953125	
11165	464.1873662543915	916.656005859375	7936.072265625			junk, 0.60000; junk, 0.22000; 6327490, [4-[fluoro(dimethyl)silyl]phenyl]-dimethylsilicon, 2M+ACN+H, [12C]22[1H]36[19F]2[14N]1[28Si]4, 0.16000; junk, 0.02000
11166	290.16078375789283	1027.3199462890625		7935.80810546875		junk, 0.93500; junk, 0.06500
11167	217.2196629115181	312.4490051269531	7934.02392578125	3166.4541015625	9390.9052734375	
11168	99.94299556686077	822.9389953613281	7932.658203125		4337.9658203125	
11169	269.14231924890163	609.9199829101562	15328.2900390625	7931.6826171875	7218.49609375	
11170	118.05787518090847	407.29701232910156	7931.05029296875		4864.69482421875	junk, 0.85000; 23681289, sodium;3-(butylamino)propane-1-sulfonate, M+H+NH4, [12C]7[1H]21[14N]2[16O]3[32S]1[23Na]1, 0.14500; junk, 0.00500
11171	286.16480551462416	947.5920104980469	7651.3759765625		7930.73046875	
11172	90.03715896174766	8.564708222945532	6960.19091796875	7930.24169921875	1520.001953125	
11173	184.07531520801192	1876.300048828125	7926.53125			junk, 0.99000; junk, 0.01000
11174	102.06868156478242	2243.4600423177085	8257.0009765625	8595.2001953125	7924.623046875	
11175	528.9986802444831	1426.6933186848958	2344.89453125	7924.5009765625	2331.9013671875	
11176	297.83037312851013	595.1399841308594	7921.59521484375		2742.2080078125	
11177	135.0439411550017	380.28200276692706	7921.40087890625	3500.0654296875	4021.58447265625	
11178	102.00225768562417	2382.7566731770835	7919.8173828125	4493.90234375	4128.80615234375	
11179	166.94531523683486	2120.239990234375	8154.197265625	7919.81591796875		
11180	199.19440950865123	309.3780008951823	7917.00537109375	2668.139404296875	6895.685546875	
11181	413.2133662686271	1939.760009765625	7913.57470703125			junk, 0.78000; junk, 0.22000
11182	181.03035714719098	576.7223510742188	9669.896484375	6223.34228515625	7912.21875	junk, 0.52500; junk, 0.47500
11183	173.52937866299845	822.6240234375	7908.97607421875			junk, 0.81000; junk, 0.19000
11184	595.3486585549426	693.68701171875	7906.982421875		1411.080810546875	
11185	101.97146542563056	2200.2899169921875	7904.6279296875		5011.6806640625	
11186	74.53061612364935	2640.0599772135415	32161.640625	3916.3623046875	7903.20849609375	
11187	319.01876906927606	1425.0	4783.802734375	7898.5703125	2141.404541015625	
11188	134.03506548215736	831.81201171875	7898.1044921875	5916.27197265625	4015.509521484375	junk, 0.90500; 15446, 4,6-difluoro-1,3,5-triazin-2-amine, M+H, [12C]2[13C]1[1H]3[19F]2[14N]4, 0.09500
11189	90.95333178237532	1259.0966796875	9587.6630859375	7897.970703125	6076.0517578125	
11190	171.00764031580897	2067.179931640625		7897.05908203125		
11191	393.099779595897	553.8123372395834	7896.69140625	3248.082763671875	3312.788330078125	
11192	669.0927874824068	1184.7100016276042	7896.47607421875	3929.912841796875	1232.3553466796875	StdMix1_79, CMP, 2M+Na, [12C]18[1H]28[14N]6[16O]16[31P]2[23Na]1, 1.00000
11193	95.04384921845865	892.9679972330729	10032.9375	10871.265625	7895.56396484375	67859, 2-(2-fluorophenoxy)propane-1,3-diol, M+2H, [12C]9[1H]13[19F]1[16O]2[18O]1, 1.00000
11194	606.2614838947691	359.0249938964844	8752.712890625		7894.267578125	
11195	84.08616338058047	2682.530029296875		7893.5947265625		
11196	102.04865049483621	80.70000076293945		5318.71923828125	7892.4345703125	
11197	210.55172852429004	418.2959899902344	6883.59326171875	3433.1708984375	7889.3193359375	
11198	202.490491303991	2098.0400390625	21577.7109375		7887.48095703125	
11199	89.49854961878081	2013.25	7887.0341796875			
11200	105.04687382350532	1255.699951171875		7885.65673828125		
11201	441.2133194315603	798.2730102539062	7885.59130859375		2323.951416015625	junk, 1.00000
11202	102.07767268495998	2204.2000325520835	9117.33984375	8862.5166015625	7885.5302734375	
11203	210.08705568475847	828.9959716796875			7880.63818359375	junk, 1.00000
11204	271.1262089673564	1628.3299560546875	7879.50244140625			junk, 0.96000; 3618990, 4-N,5-N-bis(diaminomethylidene)-1H-imidazole-4,5-dicarboxamide, M+CH3OH+H, [12C]8[1H]15[14N]8[16O]3, 0.03000; junk, 0.01000
11205	500.9054760452192	1252.510009765625	7879.02685546875	5680.06640625		
11206	146.177568821088	2750.639892578125	7878.78955078125			
11207	99.95943999506085	821.5260009765625	7876.68408203125		4692.2861328125	
11208	201.07921552445146	1792.9850463867188	7874.37109375	8150.14599609375		junk, 0.74500; junk, 0.15500; junk, 0.10000
11209	469.1422154057436	689.4299926757812	20046.439453125	8365.7744140625	7874.17138671875	343303, methyl 2-[6-(4-hydroxy-3-methoxyphenyl)-3,4-dioxo-2-phenyl-1,7-dihydropyrazolo[3,4-b]pyridin-5-yl]-2-oxoacetate, M+CH3OH+H, [12C]22[13C]1[1H]22[14N]3[16O]8, 0.87000; junk, 0.13000
11210	222.07921116147168	782.447998046875	7872.79833984375		2531.130859375	junk, 0.57500; 119083, (2R)-2-acetamido-3-(3-hydroxypropylsulfanyl)propanoic acid, M+H, [12C]8[1H]16[14N]1[16O]4[32S]1, 0.42500
11211	270.09148057164487	676.8679809570312	4229.45654296875	7870.37744140625	3972.756103515625	StdMix1_11, Inosine, M+H, [12C]9[13C]1[1H]13[14N]4[16O]5, 1.00000
11212	383.1131378397457	259.4830017089844	7869.93701171875			junk, 0.50000; junk, 0.43000; junk, 0.06500; junk, 0.00500
11213	187.11871300859843	1540.81005859375	7867.85888671875			junk, 1.00000
11214	254.11673592148162	795.2550048828125	7867.85400390625		1723.6942138671875	junk, 0.75500; junk, 0.15500; junk, 0.09000
11215	102.0631523782721	2279.02001953125		8102.09033203125	7866.46435546875	junk, 0.99000; junk, 0.01000
11216	341.1564646137092	1052.0950317382812	7866.41650390625	3938.815673828125		
11217	106.03932062165204	1262.8933512369792	845.7847290039062	7866.076171875	658.0696411132812	
11218	344.87510906562517	2128.0999348958335	8652.3662109375	7959.12890625	7865.185546875	
11219	101.96045266807647	2181.47509765625	7865.07421875		4886.07470703125	
11220	270.0374066460571	459.1324920654297	7864.27099609375		1745.0706787109375	junk, 1.00000
11221	221.12855448402402	708.6839904785156	7863.392578125		4045.3427734375	junk, 1.00000
11222	254.09827655050165	1429.2466634114583	7860.634765625	5734.11572265625	1773.955078125	
11223	149.05722362567786	1023.6900024414062	7858.8779296875	6211.3798828125	2635.82177734375	
11224	245.07830529269435	2588.853271484375	7858.76123046875	6081.05419921875	3094.840087890625	junk, 1.00000
11225	176.1271129411343	1147.67333984375	3718.097900390625	7856.359375	1605.3682861328125	junk, 1.00000
11226	280.1081952328226	727.7779947916666	7855.80517578125	3328.25634765625	3966.88525390625	69030, 1-methyl-4-(4-methylphenyl)sulfonylbenzene, M+CH3OH+H, [12C]14[13C]1[1H]19[16O]3[32S]1, 1.00000
11227	284.0990231980868	913.2149963378906	7855.056640625		2963.20654296875	junk, 0.50000; junk, 0.50000
11228	132.09556737795214	995.1389770507812	7854.900390625		2067.94140625	
11229	198.1040634655784	1604.8600260416667	5773.6416015625	7854.48779296875	2093.3408203125	StdMix1_46, L-Arginine, M+Na, [12C]5[13C]1[1H]14[14N]4[16O]2[23Na]1, 1.00000
11230	125.57735779733503	1523.4400024414062	7853.26806640625		1206.272216796875	519835, [dimethyl-[trimethylsilyl(trimethylsilyloxy)amino]silyl]methane, M+2H, [12C]9[1H]29[14N]1[16O]1[28Si]3, 1.00000
11231	102.00010407264931	2303.6900227864585	7851.8017578125	5648.296875	6586.384765625	
11232	137.02484734657483	616.8199869791666	21286.228515625	3829.462646484375	7851.21875	junk, 0.87000; junk, 0.13000
11233	263.063144577969	780.1959838867188	7850.19580078125	10775.4482421875	8337.626953125	
11234	495.16898994515964	463.7229919433594	17164.294921875		7848.41162109375	junk, 0.75000; junk, 0.25000
11235	157.09701728778938	867.4400024414062	11541.7626953125	25349.08984375	7847.20751953125	StdMix1_22, L-Proline, M+ACN+H, [12C]7[1H]13[14N]2[16O]2, 0.82500; junk, 0.14500; junk, 0.03000
11236	151.05216974036588	2059.340087890625			7846.81787109375	junk, 0.93000; junk, 0.07000
11237	210.09217586594428	826.0230102539062	17194.650390625	7846.7958984375		junk, 1.00000
11238	271.10776536372543	668.406005859375	7846.189453125		1155.680419921875	junk, 0.94500; junk, 0.05500
11239	127.03904744540873	989.4149780273438		12098.486328125	7846.04638671875	junk, 0.67000; junk, 0.32500; junk, 0.00500
11240	353.9467967490162	2057.22998046875	10617.046875	7844.24755859375	5066.30126953125	
11241	125.04497484177087	2207.2433268229165	13743.2646484375	11702.71484375	7842.46533203125	
11242	332.2181326528637	2707.780029296875	7842.24609375			junk, 1.00000
11243	323.02905486268827	823.4159851074219		7841.9609375	4922.923828125	junk, 0.99500; 3063283, 5-[(2-amino-4-methyl-1,3-thiazol-5-yl)sulfonyl]-4-methyl-1,3-thiazol-2-amine, M+CH3OH+H, [12C]9[1H]15[14N]4[16O]3[32S]3, 0.00500
11244	323.0290700700456	823.4159851074219		7841.9609375	4922.923828125	junk, 0.99500; 3063283, 5-[(2-amino-4-methyl-1,3-thiazol-5-yl)sulfonyl]-4-methyl-1,3-thiazol-2-amine, M+CH3OH+H, [12C]9[1H]15[14N]4[16O]3[32S]3, 0.00500
11245	100.2293868960974	818.6279907226562		7841.12255859375	5923.7783203125	
11246	337.9941005780968	988.8459879557291	6237.70556640625	7832.65771484375	2546.18359375	
11247	117.98279900343076	888.1949768066406		7831.38330078125	4557.33837890625	
11248	102.01486142259778	67.15446599324544	7830.31884765625	5244.234375	5593.73291015625	
11249	520.3330190504876	446.32798767089844	7829.380859375		3891.954345703125	
11250	138.06601511540524	754.9140014648438	7829.02001953125		2017.9432373046875	
11251	358.0346609391593	1195.5499674479167	7283.1572265625	7828.35205078125	3119.27197265625	
11252	191.16401501272549	319.8076578776042	5636.0673828125	5384.7314453125	7828.22119140625	
11253	99.85068846456315	822.2040100097656	7826.021484375		3308.021240234375	
11254	421.1109401628637	1188.336669921875	7823.5703125	6240.16455078125	1574.1229248046875	
11255	284.14899439953683	382.2959899902344	7823.3828125		1264.9830322265625	
11256	256.0013509433473	1537.8500162760417	2523.697509765625	7822.529296875	1238.3575439453125	
11257	101.97977415746345	2219.570068359375	7820.96923828125			
11258	407.1353978875677	1360.4700317382812	7819.77880859375		2215.940185546875	StdMix1_87, Maltose, M+ACN+Na, [12C]13[13C]1[1H]25[14N]1[16O]11[23Na]1, 1.00000
11259	260.09713528391507	918.1259765625	7819.06689453125			junk, 0.90000; junk, 0.05500; junk, 0.04500
11260	204.09774390756246	702.7050170898438	7817.95654296875	1771.365478515625		
11261	182.02811885171937	508.70233154296875	6028.2744140625	4492.1201171875	7817.69677734375	
11262	151.06182429034416	2061.27001953125	7815.29931640625	6804.7265625		junk, 0.97500; 15446, 4,6-difluoro-1,3,5-triazin-2-amine, M+NH4, [12C]2[13C]1[1H]6[19F]2[14N]5, 0.02500
11263	244.9232436692695	1255.6433512369792	2097.899658203125	10830.1650390625	7815.15771484375	2761447, (4-bromo-2-fluorophenyl)methanethiol, M+Na, [12C]7[1H]6[19F]1[32S]1[23Na]1[81Br]1, 1.00000
11264	595.2132446141836	546.2890014648438	7814.43603515625		1564.71923828125	junk, 0.92500; junk, 0.07500
11265	110.0311861684466	33.2849006652832	7813.70068359375			junk, 0.98000; junk, 0.02000
11266	122.52928340513333	2267.830078125		7813.5439453125		
11267	347.04474922830053	1184.373291015625	7811.72509765625	7578.48388671875	2988.806640625	StdMix1_79, CMP, M+Na, [12C]8[13C]1[1H]14[14N]3[16O]8[31P]1[23Na]1, 1.00000
11268	290.12167735617163	692.0399780273438	7811.4189453125		1393.3023681640625	
11269	194.08116244571704	803.4869995117188	7809.95703125		5387.9326171875	StdMix1_98, 3-Hydroxyphenylacetate, M+ACN+H, [12C]10[1H]12[14N]1[16O]3, 0.79000; junk, 0.12500; junk, 0.08500
11270	224.08449230941105	811.27197265625	7809.41552734375			junk, 0.78000; junk, 0.14500; 144019, 3-ethenylsulfanylpropyl(trimethoxy)silane, M+H, [12C]7[13C]1[1H]19[16O]3[32S]1[28Si]1, 0.07500
11271	147.11684180538714	1617.5199584960938	7808.04345703125	7742.84423828125		junk, 0.95000; junk, 0.05000
